Red,Green,Blue,HueCode,HueNum,Value,Chroma,Remarks
85,153,238,PB,4.34,6.14,11.08,
85,153,255,PB,5.44,6.23,12.73,
85,170,0,GY,8.1,6.12,12.94,
85,170,17,GY,8.22,6.12,12.68,
85,170,34,GY,8.46,6.13,12.22,
85,170,51,GY,8.84,6.14,11.55,
85,170,68,GY,9.44,6.16,10.71,
85,170,85,G,0.21,6.18,9.78,
85,170,102,G,1.08,6.2,8.76,
85,170,119,G,2.42,6.23,7.91,
85,170,136,G,4.81,6.27,7.04,
85,170,153,G,9.72,6.31,6.34,
85,170,170,BG,5.09,6.36,5.89,
85,170,187,B,0.51,6.42,5.89,
85,170,204,B,5.12,6.48,6.6,
85,170,221,B,8.87,6.55,7.95,
85,170,238,PB,1.36,6.62,9.49,
85,170,255,PB,3.18,6.7,11.02,
85,187,0,GY,8.5,6.67,14.19,
85,187,17,GY,8.6,6.67,13.94,
85,187,34,GY,8.79,6.68,13.54,
85,187,51,GY,9.1,6.69,12.94,
85,187,68,GY,9.6,6.7,12.19,
85,187,85,G,0.2,6.72,11.32,
85,187,102,G,0.89,6.74,10.38,
85,187,119,G,1.88,6.77,9.46,
85,187,136,G,3.48,6.8,8.69,
85,187,153,G,6.13,6.84,7.92,
85,187,170,BG,0.82,6.88,7.24,
85,187,187,BG,5.51,6.93,6.87,
85,187,204,B,0.19,6.99,6.85,
85,187,221,B,4.35,7.05,7.34,
85,187,238,B,7.8,7.12,8.33,
85,187,255,PB,0.41,7.19,9.61,
85,204,0,GY,8.81,7.22,15.5,
85,204,17,GY,8.89,7.22,15.28,
85,204,34,GY,9.05,7.23,14.89,
85,204,51,GY,9.32,7.23,14.32,
85,204,68,GY,9.72,7.25,13.6,
85,204,85,G,0.23,7.26,12.8,
85,204,102,G,0.79,7.28,11.9,
85,204,119,G,1.57,7.31,10.98,
85,204,136,G,2.66,7.34,10.14,
85,204,153,G,4.28,7.37,9.31,
85,204,170,G,7.27,7.41,8.55,
85,204,187,BG,1.71,7.45,7.92,
85,204,204,BG,5.81,7.5,7.52,
85,204,221,PB,0,7.56,7.41,
85,204,238,B,3.8,7.62,7.74,
85,204,255,B,6.89,7.68,8.47,
85,221,0,GY,9.03,7.76,16.59,
85,221,17,GY,9.1,7.77,16.39,
85,221,34,GY,9.24,7.77,16.03,
85,221,51,GY,9.46,7.78,15.51,
85,221,68,GY,9.79,7.79,14.84,
85,221,85,G,0.24,7.8,14.16,
85,221,102,G,0.76,7.82,13.41,
85,221,119,G,1.4,7.84,12.51,
85,221,136,G,2.19,7.87,11.53,
85,221,153,G,3.38,7.9,10.7,
85,221,170,G,4.91,7.94,9.85,
85,221,187,G,8.25,7.98,9.17,
85,221,204,BG,2.44,8.02,8.58,
85,221,221,BG,6.09,8.07,8.1,
85,221,238,PB,0,8.13,7.93,
85,221,255,B,3.44,8.18,8.11,
85,238,0,GY,9.21,8.31,17.51,
85,238,17,GY,9.27,8.31,17.33,
85,238,34,GY,9.38,8.31,17.01,
85,238,51,GY,9.57,8.32,16.53,
85,238,68,GY,9.86,8.33,15.9,
85,238,85,G,0.21,8.34,15.24,
85,238,102,G,0.65,8.36,14.53,
85,238,119,G,1.2,8.38,13.71,
85,238,136,G,1.86,8.4,12.78,
85,238,153,G,2.75,8.43,11.83,
85,238,170,G,3.96,8.46,11,
85,238,187,G,5.81,8.5,10.18,
85,238,204,G,9.07,8.54,9.5,
85,238,221,BG,2.91,8.58,8.88,
85,238,238,BG,6.35,8.63,8.39,
85,238,255,B,0.03,8.69,8.19,
85,255,0,GY,9.35,8.84,18.32,
85,255,17,GY,9.41,8.85,18.14,
85,255,34,GY,9.51,8.85,17.84,
85,255,51,GY,9.67,8.86,17.39,
85,255,68,GY,9.91,8.86,16.81,
85,255,85,G,0.2,8.88,16.17,
85,255,102,G,0.55,8.89,15.45,
85,255,119,G,1.01,8.91,14.65,
85,255,136,G,1.58,8.93,13.8,
85,255,153,G,2.32,8.95,12.96,
85,255,170,G,3.3,8.98,12.16,
85,255,187,G,4.45,9.02,11.41,
85,255,204,G,6.6,9.05,10.95,
85,255,221,G,9.64,9.09,10.74,
85,255,238,BG,3.19,9.14,10.57,
85,255,255,BG,6.37,9.19,10.69,
102,0,0,YR,1.54,1.91,9.55,
102,0,17,R,9.81,1.93,9.16,
102,0,34,R,6.2,1.96,8.91,
102,0,51,R,1.7,2.01,9.14,
102,0,68,RP,6.79,2.08,9.69,
102,0,85,RP,2.58,2.16,10.58,
102,0,102,P,9.66,2.27,11.73,
102,0,119,P,6.56,2.39,13.15,
102,0,136,P,4.24,2.53,14.74,
102,0,153,P,2.56,2.68,16.46,
102,0,170,P,1.47,2.84,18.31,
102,0,187,P,0.68,3.01,20.27,
102,0,204,P,0.05,3.18,21.91,
102,0,221,PB,9.52,3.36,23.47,
102,0,238,PB,9.13,3.54,25.11,
102,0,255,PB,8.83,3.73,26.87,
102,17,0,YR,2.02,2.07,8.82,
102,17,17,YR,0.39,2.08,8.38,
102,17,34,R,6.9,2.11,8.01,
102,17,51,R,2.31,2.16,7.98,
102,17,68,RP,7.08,2.22,8.55,
102,17,85,RP,2.62,2.3,9.45,
102,17,102,P,9.55,2.4,10.68,
102,17,119,P,6.44,2.52,12.15,
102,17,136,P,4.13,2.65,13.84,
102,17,153,P,2.48,2.79,15.67,
102,17,170,P,1.43,2.94,17.63,
102,17,187,P,0.64,3.1,19.53,
102,17,221,PB,9.5,3.44,22.93,
102,17,238,PB,9.12,3.61,24.64,
102,17,255,PB,8.84,3.8,26.42,
102,34,0,YR,3.54,2.33,7.6,
102,34,17,YR,2.25,2.35,7.07,
102,34,34,R,9.22,2.37,6.53,
102,34,51,R,3.81,2.41,6.38,
102,34,68,RP,7.81,2.47,6.82,
102,34,85,RP,2.77,2.54,7.7,
102,34,102,P,9.38,2.62,9,
102,34,119,P,6.2,2.73,10.64,
102,34,136,P,3.92,2.84,12.49,
102,34,153,P,2.34,2.97,14.43,
102,34,170,P,1.33,3.11,16.3,
102,34,187,P,0.55,3.26,18.27,
102,34,204,PB,9.95,3.41,20.07,
102,34,221,PB,9.47,3.58,21.97,
102,34,238,PB,9.11,3.75,23.86,
102,34,255,PB,8.83,3.92,25.69,
102,51,0,YR,6.65,2.7,6.7,
102,51,17,YR,5.54,2.71,6.02,
102,51,34,YR,3.28,2.73,5.16,
102,51,51,R,8.1,2.76,4.43,
102,51,68,RP,9.84,2.81,4.57,
102,51,85,RP,3.27,2.87,5.45,
102,51,102,P,9.14,2.94,6.83,
102,51,119,P,5.81,3.03,8.6,
102,51,136,P,3.54,3.13,10.49,
102,51,153,P,2.03,3.24,12.58,
102,51,170,P,1.1,3.37,14.55,
102,51,187,P,0.38,3.5,16.57,
102,51,204,PB,9.83,3.64,18.63,
102,51,221,PB,9.41,3.79,20.51,
102,51,238,PB,9.08,3.95,22.74,
102,51,255,PB,8.82,4.11,24.43,
102,68,0,Y,1.62,3.13,6.44,
102,68,17,Y,0.89,3.14,5.72,
102,68,34,YR,9.4,3.15,4.68,
102,68,51,YR,6.17,3.18,3.46,
102,68,68,R,8.5,3.22,2.57,
102,68,85,RP,5.59,3.27,2.96,
102,68,102,P,9.07,3.33,4.2,
102,68,119,P,5.14,3.41,6.12,
102,68,136,P,2.77,3.49,8.22,
102,68,153,P,1.46,3.59,10.34,
102,68,170,P,0.67,3.7,12.59,
102,68,187,P,0.09,3.81,14.76,
102,68,204,PB,9.61,3.94,16.98,
102,68,221,PB,9.27,4.07,18.9,
102,68,238,PB,8.98,4.22,20.65,
102,68,255,PB,8.75,4.36,22.56,
102,85,0,Y,6.99,3.6,6.34,
102,85,17,Y,6.73,3.61,5.71,
102,85,34,Y,6.16,3.62,4.75,
102,85,51,Y,4.89,3.64,3.48,
102,85,68,Y,2.12,3.68,2.17,
102,85,85,YR,3.13,3.72,1.11,
102,85,102,P,9.6,3.77,1.72,
102,85,119,P,3.33,3.83,3.59,
102,85,136,P,1.24,3.9,5.9,
102,85,153,P,0.34,3.99,8.26,
102,85,170,PB,9.86,4.08,10.49,
102,85,187,PB,9.5,4.18,12.65,
102,85,204,PB,9.21,4.29,14.76,
102,85,221,PB,8.96,4.41,16.76,
102,85,238,PB,8.77,4.54,18.66,
102,85,255,PB,8.61,4.67,20.5,
102,102,0,GY,1.35,4.1,7.17,
102,102,17,GY,1.4,4.1,6.58,
102,102,34,GY,1.51,4.11,5.65,
102,102,51,GY,1.68,4.13,4.47,
102,102,68,GY,1.99,4.16,3.21,
102,102,85,GY,2.8,4.19,1.94,
102,102,102,GY,7.37,4.24,0.59,
102,102,119,PB,5.83,4.29,1.5,
102,102,136,PB,7.64,4.35,3.71,
102,102,153,PB,8.11,4.42,5.92,
102,102,170,PB,8.28,4.51,8.15,
102,102,187,PB,8.39,4.59,10.43,
102,102,204,PB,8.42,4.69,12.59,
102,102,221,PB,8.43,4.8,14.69,
102,102,238,PB,8.41,4.91,16.74,
102,102,255,PB,8.36,5.03,18.66,
102,119,0,GY,4.1,4.61,8.2,
102,119,17,GY,4.26,4.61,7.74,
102,119,34,GY,4.57,4.62,7.02,
102,119,51,GY,5.11,4.64,6.01,
102,119,68,GY,5.75,4.66,4.91,
102,119,85,GY,6.97,4.69,3.76,
102,119,102,GY,9.97,4.73,2.63,
102,119,119,BG,0.46,4.77,1.76,
102,119,136,B,7.64,4.83,2.3,
102,119,153,PB,3.67,4.89,4.24,
102,119,170,PB,5.77,4.96,6.31,
102,119,187,PB,6.66,5.04,8.5,
102,119,204,PB,7.18,5.12,10.66,
102,119,221,PB,7.49,5.22,12.61,
102,119,238,PB,7.73,5.32,14.51,
102,119,255,PB,7.9,5.43,16.32,
102,136,0,GY,5.72,5.13,9.63,
102,136,17,GY,5.84,5.13,9.25,
102,136,34,GY,6.08,5.14,8.6,
102,136,51,GY,6.49,5.16,7.72,
102,136,68,GY,7.17,5.18,6.7,
102,136,85,GY,8.29,5.2,5.62,
102,136,102,G,0.2,5.23,4.55,
102,136,119,G,3.53,5.27,3.54,
102,136,136,BG,3.27,5.32,2.91,
102,136,153,B,3.8,5.37,3.25,
102,136,170,PB,0.38,5.44,4.78,
102,136,187,PB,3.49,5.51,6.64,
102,136,204,PB,5.31,5.58,8.66,
102,136,221,PB,6.15,5.66,10.71,
102,136,238,PB,6.7,5.75,12.58,
102,136,255,PB,7.09,5.85,14.36,
102,153,0,GY,6.66,5.66,10.91,
102,153,17,GY,6.78,5.66,10.56,
102,153,34,GY,7.02,5.67,9.97,
102,153,51,GY,7.39,5.68,9.19,
102,153,68,GY,8.01,5.7,8.3,
102,153,85,GY,8.95,5.72,7.32,
102,153,102,G,0.3,5.75,6.32,
102,153,119,G,2.07,5.79,5.3,
102,153,136,G,6.41,5.83,4.41,
102,153,153,BG,4.28,5.88,3.91,
102,153,170,B,2.18,5.93,4.18,
102,153,187,B,7.98,5.99,5.43,
102,153,204,PB,1.53,6.06,7.14,
102,153,221,PB,3.71,6.13,8.97,
102,153,238,PB,5.26,6.21,10.76,
102,153,255,PB,5.98,6.3,12.45,
102,170,0,GY,7.38,6.2,12.22,
102,170,17,GY,7.49,6.2,11.92,
102,170,34,GY,7.68,6.21,11.47,
102,170,51,GY,8.02,6.22,10.8,
102,170,68,GY,8.56,6.23,9.96,
102,170,85,GY,9.32,6.25,9.03,
102,170,102,G,0.34,6.28,8.05,
102,170,119,G,1.53,6.31,7.02,
102,170,136,G,3.79,6.34,6.2,
102,170,153,G,8.46,6.39,5.41,
102,170,170,BG,4.82,6.43,4.97,
102,170,187,B,1.11,6.49,5.08,
102,170,204,B,6.36,6.55,6,
102,170,221,PB,0.02,6.62,7.5,
102,170,238,PB,2.28,6.69,9.12,
102,170,255,PB,4.12,6.77,10.72,
102,187,0,GY,7.92,6.74,13.52,
102,187,17,GY,8.01,6.74,13.3,
102,187,34,GY,8.18,6.74,12.91,
102,187,51,GY,8.47,6.75,12.31,
102,187,68,GY,8.91,6.77,11.55,
102,187,85,GY,9.56,6.78,10.69,
102,187,102,G,0.33,6.81,9.76,
102,187,119,G,1.25,6.83,8.75,
102,187,136,G,2.67,6.87,7.93,
102,187,153,G,4.96,6.91,7.11,
102,187,170,G,9.97,6.95,6.44,
102,187,187,BG,5.34,7,6.11,
102,187,204,B,0.63,7.05,6.09,
102,187,221,B,5.01,7.11,6.67,
102,187,238,B,8.75,7.18,7.88,
102,187,255,PB,1.19,7.25,9.24,
102,204,0,GY,8.34,7.28,14.85,
102,204,17,GY,8.42,7.28,14.63,
102,204,34,GY,8.57,7.29,14.25,
102,204,51,GY,8.81,7.29,13.69,
102,204,68,GY,9.18,7.31,12.99,
102,204,85,GY,9.72,7.32,12.16,
102,204,102,G,0.33,7.34,11.27,
102,204,119,G,1.08,7.37,10.35,
102,204,136,G,2.1,7.4,9.43,
102,204,153,G,3.7,7.43,8.61,
102,204,170,G,6.43,7.47,7.81,
102,204,187,BG,1.08,7.51,7.18,
102,204,204,BG,5.69,7.56,6.81,
102,204,221,B,0.3,7.62,6.74,
102,204,238,B,4.26,7.67,7.16,
102,204,255,B,7.7,7.74,8.01,
102,221,0,GY,8.65,7.82,16.01,
102,221,17,GY,8.72,7.82,15.82,
102,221,34,GY,8.84,7.83,15.48,
102,221,51,GY,9.05,7.83,14.97,
102,221,68,GY,9.37,7.84,14.31,
102,221,85,GY,9.82,7.86,13.53,
102,221,102,G,0.36,7.88,12.75,
102,221,119,G,1.01,7.9,11.9,
102,221,136,G,1.81,7.92,10.98,
102,221,153,G,2.91,7.95,10.09,
102,221,170,G,4.49,7.99,9.21,
102,221,187,G,7.57,8.03,8.47,
102,221,204,BG,1.99,8.07,7.87,
102,221,221,BG,6,8.12,7.43,
102,221,238,B,0.18,8.18,7.3,
102,221,255,B,3.78,8.23,7.58,
102,238,0,GY,8.89,8.36,16.98,
102,238,17,GY,8.95,8.36,16.81,
102,238,34,GY,9.06,8.36,16.49,
102,238,51,GY,9.24,8.37,16.02,
102,238,68,GY,9.51,8.38,15.4,
102,238,85,GY,9.88,8.39,14.66,
102,238,102,G,0.34,8.41,13.93,
102,238,119,G,0.86,8.43,13.09,
102,238,136,G,1.53,8.45,12.18,
102,238,153,G,2.36,8.48,11.23,
102,238,170,G,3.6,8.51,10.42,
102,238,187,G,5.17,8.55,9.54,
102,238,204,G,8.55,8.59,8.84,
102,238,221,BG,2.62,8.63,8.22,
102,238,238,BG,6.29,8.68,7.77,
102,238,255,B,0.17,8.73,7.65,
102,255,0,GY,9.09,8.89,17.83,
102,255,17,GY,9.14,8.89,17.67,
102,255,34,GY,9.23,8.89,17.39,
102,255,51,GY,9.39,8.9,16.95,
102,255,68,GY,9.62,8.91,16.37,
102,255,85,GY,9.94,8.92,15.68,
102,255,102,G,0.29,8.93,14.95,
102,255,119,G,0.73,8.95,14.14,
102,255,136,G,1.29,8.97,13.26,
102,255,153,G,2,9,12.41,
102,255,170,G,2.95,9.03,11.85,
102,255,187,G,4.12,9.06,11.27,
102,255,204,G,6.02,9.09,10.79,
102,255,221,G,9.2,9.13,10.58,
102,255,238,BG,2.92,9.18,10.45,
102,255,255,BG,6.26,9.23,10.61,
119,0,0,YR,0.9,2.32,10.61,
119,0,17,R,9.56,2.33,10.16,
119,0,34,R,6.71,2.36,9.76,
119,0,51,R,3.02,2.4,9.69,
119,0,68,RP,8.92,2.45,10.08,
119,0,85,RP,4.94,2.52,10.79,
119,0,102,RP,1.83,2.61,11.72,
119,0,119,P,9.4,2.71,12.95,
119,0,136,P,6.85,2.83,14.53,
119,0,153,P,4.86,2.96,16.32,
119,0,170,P,3.26,3.1,18.04,
119,0,187,P,2.1,3.25,19.78,
119,0,204,P,1.26,3.4,21.51,
119,0,221,P,0.61,3.57,23.35,
119,0,238,P,0.1,3.74,25.15,
119,0,255,PB,9.69,3.91,26.92,
119,17,0,YR,1.33,2.45,9.95,
119,17,17,YR,0.18,2.46,9.46,
119,17,34,R,7.32,2.48,9.02,
119,17,51,R,3.46,2.52,8.88,
119,17,68,RP,9.14,2.57,9.22,
119,17,85,RP,5.01,2.64,9.89,
119,17,102,RP,1.82,2.72,10.91,
119,17,119,P,9.31,2.82,12.13,
119,17,136,P,6.76,2.93,13.79,
119,17,153,P,4.79,3.05,15.6,
119,17,170,P,3.19,3.19,17.34,
119,17,187,P,2.05,3.33,19.14,
119,17,204,P,1.24,3.48,20.96,
119,17,221,P,0.59,3.64,22.89,
119,17,238,P,0.09,3.81,24.77,
119,17,255,PB,9.68,3.98,26.55,
119,34,0,YR,2.34,2.66,9,
119,34,17,YR,1.22,2.67,8.5,
119,34,34,R,8.75,2.7,7.9,
119,34,51,R,4.44,2.73,7.62,
119,34,68,RP,9.66,2.78,7.81,
119,34,85,RP,5.18,2.84,8.49,
119,34,102,RP,1.82,2.91,9.55,
119,34,119,P,9.15,3,10.91,
119,34,136,P,6.61,3.1,12.52,
119,34,153,P,4.64,3.22,14.34,
119,34,170,P,3.04,3.34,16.13,
119,34,187,P,1.95,3.48,18.06,
119,34,204,P,1.17,3.62,19.92,
119,34,221,P,0.56,3.77,22.07,
119,34,238,P,0.07,3.93,24.13,
119,34,255,PB,9.66,4.09,25.61,
119,51,0,YR,4.28,2.98,8.3,
119,51,17,YR,3.28,2.99,7.63,
119,51,34,YR,1.39,3,6.76,
119,51,51,R,7.15,3.03,6.12,
119,51,68,R,1.33,3.07,6.06,
119,51,85,RP,5.99,3.13,6.57,
119,51,102,RP,2.07,3.19,7.61,
119,51,119,P,9.04,3.27,9.01,
119,51,136,P,6.38,3.36,10.76,
119,51,153,P,4.37,3.46,12.65,
119,51,170,P,2.81,3.58,14.61,
119,51,187,P,1.79,3.7,16.64,
119,51,204,P,1.05,3.83,18.69,
119,51,221,P,0.47,3.97,20.76,
119,51,238,P,0,4.12,22.77,Fixed from P to PB
119,51,255,PB,9.62,4.27,24.25,
119,68,0,YR,8.18,3.36,7.5,
119,68,17,YR,7.46,3.37,6.84,
119,68,34,YR,5.92,3.38,5.85,
119,68,51,YR,3.05,3.41,4.82,
119,68,68,R,7.26,3.44,4.13,
119,68,85,RP,8.84,3.49,4.41,
119,68,102,RP,2.9,3.54,5.32,
119,68,119,P,8.93,3.61,6.81,
119,68,136,P,6,3.69,8.7,
119,68,153,P,3.93,3.78,10.72,
119,68,170,P,2.43,3.88,12.84,
119,68,187,P,1.54,3.99,15.04,
119,68,204,P,0.82,4.11,16.99,
119,68,221,P,0.3,4.24,18.85,
119,68,238,PB,9.87,4.37,20.65,
119,68,255,PB,9.52,4.51,22.51,
119,85,0,Y,2.83,3.79,7.11,
119,85,17,Y,2.37,3.8,6.47,
119,85,34,Y,1.51,3.81,5.52,
119,85,51,YR,9.8,3.83,4.31,
119,85,68,YR,6.47,3.86,3.21,
119,85,85,R,8.8,3.9,2.56,
119,85,102,RP,5.35,3.95,3.06,
119,85,119,P,8.91,4.01,4.43,
119,85,136,P,5.38,4.08,6.37,
119,85,153,P,3.12,4.15,8.44,
119,85,170,P,1.8,4.24,10.55,
119,85,187,P,0.98,4.34,12.61,
119,85,204,P,0.43,4.45,14.67,
119,85,221,RP,0,4.56,16.74,
119,85,238,PB,9.65,4.68,18.74,
119,85,255,PB,9.37,4.81,20.58,
119,102,0,Y,7.54,4.26,7.21,
119,102,17,Y,7.37,4.26,6.62,
119,102,34,Y,7.04,4.27,5.69,
119,102,51,Y,6.4,4.29,4.56,
119,102,68,Y,5.1,4.32,3.31,
119,102,85,Y,2.45,4.35,2.08,
119,102,102,YR,3.92,4.39,1.11,
119,102,119,P,9.65,4.44,1.78,
119,102,136,P,3.49,4.5,3.64,
119,102,153,P,1.44,4.57,5.82,
119,102,170,P,0.53,4.65,8.04,
119,102,187,P,0.01,4.73,10.33,
119,102,204,PB,9.69,4.83,12.51,
119,102,221,PB,9.47,4.93,14.63,
119,102,238,PB,9.29,5.04,16.68,
119,102,255,PB,9.09,5.15,18.55,
119,119,0,GY,1.42,4.75,7.82,
119,119,17,GY,1.45,4.75,7.38,
119,119,34,GY,1.52,4.76,6.61,
119,119,51,GY,1.65,4.77,5.57,
119,119,68,GY,1.86,4.8,4.42,
119,119,85,GY,2.23,4.82,3.19,
119,119,102,GY,3.2,4.86,1.93,
119,119,119,GY,7.64,4.9,0.64,
119,119,136,PB,5.41,4.96,1.52,
119,119,153,PB,7.72,5.02,3.81,
119,119,170,PB,8.17,5.08,5.91,
119,119,187,PB,8.36,5.16,8.15,
119,119,204,PB,8.48,5.24,10.4,
119,119,221,PB,8.54,5.33,12.4,
119,119,238,PB,8.59,5.43,14.32,
119,119,255,PB,8.62,5.54,16.1,
119,136,0,GY,3.95,5.25,9.02,
119,136,17,GY,4.06,5.25,8.59,
119,136,34,GY,4.29,5.26,7.89,
119,136,51,GY,4.67,5.27,7.03,
119,136,68,GY,5.22,5.29,5.99,
119,136,85,GY,5.89,5.32,4.88,
119,136,102,GY,7.14,5.35,3.73,
119,136,119,GY,9.99,5.39,2.56,
119,136,136,G,9.88,5.43,1.73,
119,136,153,B,7.24,5.49,2.28,
119,136,170,PB,3.49,5.55,4.22,
119,136,187,PB,5.67,5.61,6.17,
119,136,204,PB,6.61,5.69,8.34,
119,136,221,PB,7.17,5.77,10.47,
119,136,238,PB,7.53,5.86,12.34,
119,136,255,PB,7.8,5.95,14.18,
119,153,0,GY,5.54,5.76,10.23,
119,153,17,GY,5.63,5.77,9.88,
119,153,34,GY,5.79,5.77,9.35,
119,153,51,GY,6.09,5.79,8.55,
119,153,68,GY,6.57,5.8,7.61,
119,153,85,GY,7.29,5.82,6.6,
119,153,102,GY,8.44,5.85,5.53,
119,153,119,G,0.32,5.89,4.44,
119,153,136,G,3.59,5.93,3.41,
119,153,153,BG,3.21,5.97,2.83,
119,153,170,B,3.72,6.03,3.26,
119,153,187,PB,0.26,6.09,4.81,
119,153,204,PB,3.35,6.15,6.62,
119,153,221,PB,5.21,6.23,8.54,
119,153,238,PB,6.09,6.3,10.45,
119,153,255,PB,6.67,6.39,12.15,
119,170,0,GY,6.48,6.29,11.62,
119,170,17,GY,6.56,6.29,11.33,
119,170,34,GY,6.72,6.3,10.82,
119,170,51,GY,7.02,6.31,10.07,
119,170,68,GY,7.46,6.32,9.2,
119,170,85,GY,8.11,6.34,8.26,
119,170,102,GY,9.07,6.37,7.26,
119,170,119,G,0.4,6.4,6.25,
119,170,136,G,2.19,6.43,5.23,
119,170,153,G,6.47,6.47,4.37,
119,170,170,BG,4.33,6.52,3.91,
119,170,187,B,2.05,6.58,4.14,
119,170,204,B,7.91,6.63,5.36,
119,170,221,PB,1.39,6.7,7.03,
119,170,238,PB,3.58,6.77,8.74,
119,170,255,PB,5.17,6.85,10.38,
119,187,0,GY,7.2,6.82,12.89,
119,187,17,GY,7.28,6.82,12.64,
119,187,34,GY,7.43,6.83,12.2,
119,187,51,GY,7.69,6.84,11.6,
119,187,68,GY,8.07,6.85,10.85,
119,187,85,GY,8.64,6.87,9.98,
119,187,102,GY,9.44,6.89,9.05,
119,187,119,G,0.45,6.91,8.06,
119,187,136,G,1.68,6.95,7.05,
119,187,153,G,3.93,6.98,6.26,
119,187,170,G,8.64,7.03,5.5,
119,187,187,BG,4.99,7.07,5.07,
119,187,204,B,1.16,7.13,5.15,
119,187,221,B,6.27,7.19,5.99,
119,187,238,B,9.9,7.25,7.35,
119,187,255,PB,2.18,7.32,8.83,
119,204,0,GY,7.76,7.35,14.04,
119,204,17,GY,7.83,7.35,13.85,
119,204,34,GY,7.96,7.36,13.51,
119,204,51,GY,8.18,7.37,12.99,
119,204,68,GY,8.52,7.38,12.3,
119,204,85,GY,9,7.39,11.47,
119,204,102,GY,9.66,7.41,10.58,
119,204,119,G,0.46,7.44,9.65,
119,204,136,G,1.42,7.47,8.68,
119,204,153,G,2.86,7.5,7.79,
119,204,170,G,5.18,7.54,6.92,
119,204,187,BG,0.11,7.58,6.3,
119,204,204,BG,5.49,7.63,5.96,
119,204,221,B,0.71,7.68,5.93,
119,204,238,B,4.87,7.74,6.5,
119,204,255,B,8.63,7.81,7.55,
119,221,0,GY,8.18,7.88,15.34,
119,221,17,GY,8.24,7.89,15.16,
119,221,34,GY,8.35,7.89,14.83,
119,221,51,GY,8.55,7.9,14.32,
119,221,68,GY,8.85,7.91,13.67,
119,221,85,GY,9.26,7.92,12.9,
119,221,102,GY,9.83,7.94,12.05,
119,221,119,G,0.49,7.96,11.21,
119,221,136,G,1.31,7.99,10.35,
119,221,153,G,2.3,8.02,9.36,
119,221,170,G,3.88,8.05,8.45,
119,221,187,G,6.67,8.09,7.63,
119,221,204,BG,1.28,8.14,7.04,
119,221,221,BG,5.86,8.18,6.65,
119,221,238,B,0.44,8.24,6.56,
119,221,255,B,4.23,8.29,6.97,
119,238,0,GY,8.5,8.41,16.34,
119,238,17,GY,8.55,8.42,16.17,
119,238,34,GY,8.65,8.42,15.87,
119,238,51,GY,8.82,8.43,15.41,
119,238,68,GY,9.07,8.44,14.81,
119,238,85,GY,9.43,8.45,14.08,
119,238,102,GY,9.9,8.47,13.25,
119,238,119,G,0.44,8.49,12.41,
119,238,136,G,1.09,8.51,11.51,
119,238,153,G,1.92,8.54,10.57,
119,238,170,G,3.09,8.57,9.7,
119,238,187,G,4.63,8.6,8.82,
119,238,204,G,7.85,8.64,8.07,
119,238,221,BG,2.15,8.69,7.49,
119,238,238,BG,6.19,8.73,7.1,
119,238,255,B,0.31,8.79,7.01,
119,255,0,GY,8.75,8.94,17.28,
119,255,17,GY,8.8,8.94,17.13,
119,255,34,GY,8.89,8.95,16.85,
119,255,51,GY,9.04,8.95,16.41,
119,255,68,GY,9.26,8.96,15.84,
119,255,85,GY,9.56,8.97,15.16,
119,255,102,GY,9.97,8.99,14.39,
119,255,119,G,0.39,9,13.6,
119,255,136,G,0.9,9.02,12.91,
119,255,153,G,1.58,9.05,12.25,
119,255,170,G,2.48,9.08,11.66,
119,255,187,G,3.69,9.11,11.11,
119,255,204,G,5.24,9.15,10.59,
119,255,221,G,8.61,9.19,10.38,
119,255,238,BG,2.54,9.23,10.31,
119,255,255,BG,6.11,9.28,10.51,
136,0,0,YR,0.36,2.71,11.6,
136,0,17,R,9.18,2.72,11.18,
136,0,34,R,6.73,2.74,10.76,
136,0,51,R,3.57,2.77,10.56,
136,0,68,RP,9.94,2.82,10.75,
136,0,85,RP,6.55,2.88,11.35,
136,0,102,RP,3.54,2.95,12.21,
136,0,119,RP,1.22,3.04,13.24,
136,0,136,P,9.16,3.14,14.55,
136,0,153,P,7.04,3.25,16.11,
136,0,170,P,5.3,3.38,17.76,
136,0,187,P,3.82,3.51,19.51,
136,0,204,P,2.65,3.65,21.32,
136,0,221,P,1.8,3.8,23.28,
136,0,238,P,1.16,3.95,25.18,
136,0,255,P,0.64,4.12,26.64,
136,17,0,YR,0.61,2.81,11.18,
136,17,17,R,9.58,2.83,10.68,
136,17,34,R,7.03,2.84,10.21,
136,17,51,R,3.79,2.88,9.95,
136,17,68,R,0.05,2.92,10.09,
136,17,85,RP,6.59,2.98,10.69,
136,17,102,RP,3.59,3.05,11.52,
136,17,119,RP,1.24,3.13,12.53,
136,17,136,P,9.13,3.23,13.84,
136,17,153,P,6.98,3.34,15.49,
136,17,170,P,5.26,3.45,17.19,
136,17,187,P,3.78,3.58,18.99,
136,17,204,P,2.61,3.72,20.82,
136,17,221,P,1.78,3.86,22.88,
136,17,238,P,1.15,4.02,24.81,
136,17,255,P,0.62,4.17,26.08,
136,34,0,YR,1.1,3,10.56,
136,34,17,YR,0.27,3.01,9.96,
136,34,34,R,7.99,3.02,9.34,
136,34,51,R,4.58,3.05,8.94,
136,34,68,R,0.73,3.09,8.96,
136,34,85,RP,7.07,3.15,9.48,
136,34,102,RP,3.83,3.21,10.29,
